Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3560000,1.3430582,4.1353636,999.0,40.39632330276072,40.39632330276072,1.0
3570000,1.3429495,4.169089,999.0,40.16244289008054,40.16244289008054,1.0
3580000,1.3428742,4.0986986,999.0,41.47328580277307,41.47328580277307,1.0
3590000,1.3426523,4.0519786,999.0,38.928527104357876,38.928527104357876,1.0
3600000,1.3425044,4.1748447,999.0,42.521343512968585,42.521343512968585,1.0
3610000,1.3422374,4.0182686,999.0,39.08863283906664,39.08863283906664,1.0
3620000,1.3420161,4.0344877,999.0,37.0355692692101,37.0355692692101,1.0
3630000,1.3418363,4.022501,999.0,39.88466003266248,39.88466003266248,1.0
3640000,1.3416711,4.1300325,999.0,36.42613966124399,36.42613966124399,1.0
3650000,1.3415176,4.1607065,999.0,43.073633909225464,43.073633909225464,1.0
3660000,1.341374,4.238299,999.0,44.37969078462232,44.37969078462232,1.0
3670000,1.3412598,4.055033,999.0,38.4456182037081,38.4456182037081,1.0
3680000,1.3411348,4.296302,999.0,42.90072094400724,42.90072094400724,1.0
3690000,1.3410826,4.0611253,999.0,39.81531889330257,39.81531889330257,1.0
3700000,1.3410174,4.186881,999.0,43.06695090021406,43.06695090021406,1.0
3710000,1.3409111,4.1294007,999.0,41.76368556668361,41.76368556668361,1.0
3720000,1.3407748,4.078107,999.0,38.26129627227783,38.26129627227783,1.0
3730000,1.3406991,4.203897,999.0,45.0246308190482,45.0246308190482,1.0
3740000,1.3405945,3.9919982,999.0,38.245076566934586,38.245076566934586,1.0
3750000,1.3404679,4.060698,999.0,37.81440421667966,37.81440421667966,1.0
3760000,1.3402426,4.1193037,999.0,41.05257177352905,41.05257177352905,1.0
3770000,1.340091,4.2059608,999.0,44.73989220460256,44.73989220460256,1.0
3780000,1.3398216,4.0492916,999.0,39.567436597564004,39.567436597564004,1.0
3790000,1.3396924,4.215589,999.0,42.73741589486599,42.73741589486599,1.0
3800000,1.3394407,3.9918714,999.0,40.87258052329222,40.87258052329222,1.0
3810000,1.339334,4.004303,999.0,35.4745830243284,35.4745830243284,1.0
3820000,1.3390654,4.0583954,999.0,42.494149814758984,42.494149814758984,1.0
3830000,1.338959,4.208898,999.0,45.86257171879212,45.86257171879212,1.0
3840000,1.3386885,4.0914664,999.0,43.56947089884091,43.56947089884091,1.0
3850000,1.3386996,3.9773803,999.0,38.93910954679762,38.93910954679762,1.0
3860000,1.3387343,3.9572182,999.0,38.58977037668228,38.58977037668228,1.0
3870000,1.3387188,3.954827,999.0,38.09204003214836,38.09204003214836,1.0
3880000,1.3386499,4.106103,999.0,42.30878852094923,42.30878852094923,1.0
3890000,1.338553,4.081493,999.0,42.57130281689266,42.57130281689266,1.0
3900000,1.3382016,4.2909827,999.0,48.14718395471573,48.14718395471573,1.0
3910000,1.3381606,4.197075,999.0,41.82200652360916,41.82200652360916,1.0
3920000,1.3380018,4.108831,999.0,42.91372529665629,42.91372529665629,1.0
3930000,1.3380198,4.1946764,999.0,46.509438493035056,46.509438493035056,1.0
3940000,1.3381546,4.0123644,999.0,36.58087776388441,36.58087776388441,1.0
3950000,1.3382039,4.018183,999.0,37.837328200538956,37.837328200538956,1.0
3960000,1.3385111,4.122148,999.0,42.76372655955228,42.76372655955228,1.0
3970000,1.3385001,4.3224673,999.0,40.47240040983473,40.47240040983473,1.0
3980000,1.3384112,4.402284,999.0,47.406873593727745,47.406873593727745,1.0
3990000,1.3384113,4.2497864,999.0,41.56125904890624,41.56125904890624,1.0
4000000,1.3384398,4.1875815,999.0,42.672558069229126,42.672558069229126,1.0
4010000,1.3384347,4.218323,999.0,41.13109938800335,41.13109938800335,1.0
4020000,1.338328,4.247386,999.0,42.85430816357786,42.85430816357786,1.0
4030000,1.3383127,4.244112,999.0,41.74550933071545,41.74550933071545,1.0
4040000,1.3380529,4.062079,999.0,37.174488385518394,37.174488385518394,1.0
4050000,1.3380529,4.177606,999.0,37.80273839560422,37.80273839560422,1.0
4060000,1.3381875,4.3106527,999.0,42.112875069890706,42.112875069890706,1.0
4070000,1.3381908,4.4036455,999.0,45.888067185878754,45.888067185878754,1.0
4080000,1.3383135,4.375201,999.0,43.681122368032284,43.681122368032284,1.0
4090000,1.3383152,4.2520814,999.0,43.97544264793396,43.97544264793396,1.0
4100000,1.3381565,4.2775335,999.0,41.43271805842718,41.43271805842718,1.0
4110000,1.3381525,3.9043915,999.0,34.21576482599432,34.21576482599432,1.0
4120000,1.3380144,4.1675773,999.0,39.13895704277924,39.13895704277924,1.0
4130000,1.3380014,4.385932,999.0,42.741002241770424,42.741002241770424,1.0
4140000,1.3378317,4.353322,999.0,45.256460157307714,45.256460157307714,1.0
4150000,1.3378136,4.32937,999.0,44.0584488766534,44.0584488766534,1.0
4160000,1.3376906,4.0127892,999.0,35.77974025408427,35.77974025408427,1.0
4170000,1.3376774,4.050824,999.0,38.99338385462761,38.99338385462761,1.0
4180000,1.3375205,4.154457,999.0,37.69332173040935,37.69332173040935,1.0
4190000,1.3374894,4.169908,999.0,40.29662529565394,40.29662529565394,1.0
4200000,1.3373785,4.1243033,999.0,38.64211969213052,38.64211969213052,1.0
4210000,1.3373548,4.266445,999.0,43.05486091119902,43.05486091119902,1.0
4220000,1.3371612,4.118637,999.0,40.25780229022106,40.25780229022106,1.0
4230000,1.337123,4.2832217,999.0,41.22946628521789,41.22946628521789,1.0
4240000,1.3369712,4.186082,999.0,41.925935540880474,41.925935540880474,1.0
4250000,1.3369253,4.402143,999.0,40.92284169048071,40.92284169048071,1.0
4260000,1.3367617,4.237664,999.0,41.927345124157995,41.927345124157995,1.0
4270000,1.3367049,4.373745,999.0,41.39024624654225,41.39024624654225,1.0
4280000,1.3365437,4.195282,999.0,40.795890778303146,40.795890778303146,1.0
4290000,1.3364912,4.370156,999.0,41.40872556513006,41.40872556513006,1.0
4300000,1.3362848,4.1396356,999.0,38.040909613881794,38.040909613881794,1.0
4310000,1.3361925,4.5100327,999.0,45.82604189713796,45.82604189713796,1.0
4320000,1.3359379,4.316187,999.0,44.39979800564999,44.39979800564999,1.0
4330000,1.3358091,4.4504004,999.0,46.494350739887786,46.494350739887786,1.0
4340000,1.335683,4.5490403,999.0,47.92869009077549,47.92869009077549,1.0
4350000,1.3356241,4.285525,999.0,39.39789494601163,39.39789494601163,1.0
4360000,1.3356186,4.363617,999.0,43.83589475921222,43.83589475921222,1.0
4370000,1.3356158,4.332635,999.0,40.90059060851733,40.90059060851733,1.0
4380000,1.3356056,4.483347,999.0,42.71488175608895,42.71488175608895,1.0
4390000,1.3355987,4.3468885,999.0,39.115527970450266,39.115527970450266,1.0
4400000,1.3355521,4.368631,999.0,40.590287854274116,40.590287854274116,1.0
4410000,1.3355199,4.5291586,999.0,46.99038152261214,46.99038152261214,1.0
4420000,1.3354998,4.3622565,999.0,37.20485350063869,37.20485350063869,1.0
4430000,1.3354834,4.426616,999.0,44.16722152630488,44.16722152630488,1.0
4440000,1.3353283,4.41482,999.0,42.68977437100627,42.68977437100627,1.0
4450000,1.3351842,4.5080113,999.0,45.783888357026235,45.783888357026235,1.0
4460000,1.3350226,4.5384436,999.0,45.98659420696398,45.98659420696398,1.0
4470000,1.3348739,4.340356,999.0,41.47507758844983,41.47507758844983,1.0
4480000,1.3347316,4.460711,999.0,40.27427193096706,40.27427193096706,1.0
4490000,1.3345739,4.4866195,999.0,45.55597616235415,45.55597616235415,1.0
4500000,1.334515,4.551114,999.0,47.004498861052774,47.004498861052774,1.0
4510000,1.3344423,4.588986,999.0,48.104566029139924,48.104566029139924,1.0
4520000,1.3343221,4.5903826,999.0,47.6341876561443,47.6341876561443,1.0
4530000,1.3341694,4.350163,999.0,42.25438325513493,42.25438325513493,1.0
4540000,1.3340039,4.6859474,999.0,48.4135388306209,48.4135388306209,1.0
4550000,1.3337709,4.4501357,999.0,42.86836865730584,42.86836865730584,1.0
4560000,1.3337545,4.446145,999.0,43.25168258764527,43.25168258764527,1.0
4570000,1.3337294,4.5661745,999.0,44.142025453703745,44.142025453703745,1.0
4580000,1.3337519,4.5141053,999.0,40.7432456711928,40.7432456711928,1.0
4590000,1.33379,4.501956,999.0,46.06272176720879,46.06272176720879,1.0
4600000,1.333871,4.5300384,999.0,42.20639640944345,42.20639640944345,1.0
4610000,1.334029,4.4715266,999.0,47.382927833124995,47.382927833124995,1.0
4620000,1.3340428,4.4701934,999.0,42.03817191990939,42.03817191990939,1.0
4630000,1.3340747,4.419528,999.0,42.95336593900408,42.95336593900408,1.0
4640000,1.3340486,4.4555907,999.0,45.02477930486202,45.02477930486202,1.0
4650000,1.3339831,4.477913,999.0,46.06566563790495,46.06566563790495,1.0
4660000,1.33397,4.3343954,999.0,41.08869868091175,41.08869868091175,1.0
4670000,1.333935,4.509874,999.0,41.04350206566354,41.04350206566354,1.0
4680000,1.3338858,4.4991474,999.0,45.770422946323045,45.770422946323045,1.0
4690000,1.3336893,4.5267525,999.0,44.43346592358181,44.43346592358181,1.0
4700000,1.3336363,4.5250983,999.0,45.9670886794726,45.9670886794726,1.0
4710000,1.3334504,4.303818,999.0,45.71209601922469,45.71209601922469,1.0
4720000,1.3333902,4.3779073,999.0,39.50542623656137,39.50542623656137,1.0
4730000,1.3331468,4.520583,999.0,46.28710459669431,46.28710459669431,1.0
4740000,1.3331101,4.374884,999.0,40.08682397820733,40.08682397820733,1.0
4750000,1.3328589,4.466441,999.0,43.09593914236341,43.09593914236341,1.0
4760000,1.3328326,4.4487123,999.0,43.67156729723016,43.67156729723016,1.0
4770000,1.3326714,4.4900937,999.0,44.71623449975794,44.71623449975794,1.0
4780000,1.3326476,4.581201,999.0,46.829122390065876,46.829122390065876,1.0
4790000,1.3324801,4.413624,999.0,43.18573185056448,43.18573185056448,1.0
4800000,1.3324653,4.543931,999.0,50.17962206493724,50.17962206493724,1.0
4810000,1.3321592,4.58196,999.0,41.79070922306606,41.79070922306606,1.0
4820000,1.3321309,4.5780134,999.0,44.98617931207021,44.98617931207021,1.0
4830000,1.3316926,4.6322145,999.0,48.28546289964156,48.28546289964156,1.0
4840000,1.3316773,4.588789,999.0,44.89493329184396,44.89493329184396,1.0
4850000,1.3314259,4.516385,999.0,44.38245449463526,44.38245449463526,1.0
4860000,1.3314259,4.596457,999.0,46.74994121898305,46.74994121898305,1.0
4870000,1.3313005,4.6628,999.0,50.965320450919016,50.965320450919016,1.0
4880000,1.3312982,4.5652556,999.0,45.56693283716837,45.56693283716837,1.0
4890000,1.3311756,4.689455,999.0,48.07769351926717,48.07769351926717,1.0
4900000,1.3311731,4.5959806,999.0,46.27347459111895,46.27347459111895,1.0
4910000,1.3310364,4.533469,999.0,46.48897118618091,46.48897118618091,1.0
4920000,1.3310337,4.5976386,999.0,46.228295315395705,46.228295315395705,1.0
4930000,1.3309021,4.655824,999.0,44.90278131621225,44.90278131621225,1.0
4940000,1.330889,4.6244073,999.0,48.090058435996376,48.090058435996376,1.0
4950000,1.3308523,4.41207,999.0,43.95097503066063,43.95097503066063,1.0
4960000,1.3308486,4.57457,999.0,43.59686844689505,43.59686844689505,1.0
4970000,1.3308915,4.6793566,999.0,42.9130744934082,42.9130744934082,1.0
4980000,1.3308963,4.5526686,999.0,46.14427284760909,46.14427284760909,1.0
4990000,1.3309306,4.7621455,999.0,46.801682932036265,46.801682932036265,1.0
5000000,1.3309371,4.697278,999.0,47.03252239276966,47.03252239276966,1.0
5010000,1.3308667,4.551511,999.0,45.13650894165039,45.13650894165039,1.0
5020000,1.3308507,4.781103,999.0,50.43909205709185,50.43909205709185,1.0
5030000,1.330736,4.696851,999.0,45.08162351200978,45.08162351200978,1.0
5040000,1.3307135,4.797326,999.0,50.37137625434182,50.37137625434182,1.0
5050000,1.330588,4.7989616,999.0,48.85923056943076,48.85923056943076,1.0
5060000,1.3305492,4.683478,999.0,45.86334034303824,45.86334034303824,1.0
5070000,1.3303982,4.469667,999.0,43.702638607133515,43.702638607133515,1.0
5080000,1.3303459,4.6844015,999.0,41.877455949783325,41.877455949783325,1.0
5090000,1.3302245,4.744799,999.0,45.97498436272144,45.97498436272144,1.0
5100000,1.3301857,4.771895,999.0,46.71583271026611,46.71583271026611,1.0
5110000,1.3301258,4.734598,999.0,48.42236724495888,48.42236724495888,1.0
5120000,1.3300991,4.6993012,999.0,45.62207638223966,45.62207638223966,1.0
5130000,1.3300693,4.6904206,999.0,46.13148604739796,46.13148604739796,1.0
5140000,1.3300546,4.826893,999.0,48.287726742880686,48.287726742880686,1.0
5150000,1.3300304,4.742787,999.0,49.1716658671697,49.1716658671697,1.0
5160000,1.3300189,4.6609874,999.0,44.31875606016679,44.31875606016679,1.0
5170000,1.3299325,4.7136674,999.0,44.82045217922756,44.82045217922756,1.0
5180000,1.3298789,4.6012545,999.0,44.27581351622939,44.27581351622939,1.0
5190000,1.3297825,4.7146096,999.0,46.8277297670191,46.8277297670191,1.0
5200000,1.3297179,4.759074,999.0,45.949395053088665,45.949395053088665,1.0
5210000,1.32965,4.7924514,999.0,48.36906403799852,48.36906403799852,1.0
5220000,1.3296052,4.6678324,999.0,43.41609540852633,43.41609540852633,1.0
5230000,1.3295721,4.7529497,999.0,48.69323328563145,48.69323328563145,1.0
5240000,1.3295447,4.6393776,999.0,46.65584668517113,46.65584668517113,1.0
5250000,1.3295081,4.7821274,999.0,47.02288053421812,47.02288053421812,1.0
5260000,1.3294742,4.6960826,999.0,51.724404292447225,51.724404292447225,1.0
5270000,1.3294111,4.8087864,999.0,46.45822145541509,46.45822145541509,1.0
5280000,1.3293527,4.6160975,999.0,43.92331884902987,43.92331884902987,1.0
5290000,1.3293136,4.791607,999.0,44.54372041566031,44.54372041566031,1.0
5300000,1.3292712,4.7760286,999.0,49.23478285471598,49.23478285471598,1.0
5310000,1.3292406,4.8275056,999.0,48.13094921545549,48.13094921545549,1.0
5320000,1.3292019,4.797322,999.0,46.458393590790884,46.458393590790884,1.0
5330000,1.3291793,4.9099755,999.0,49.128096759319305,49.128096759319305,1.0
5340000,1.3291509,4.872391,999.0,49.580541437322445,49.580541437322445,1.0
5350000,1.3291453,4.7356896,999.0,43.06935853617532,43.06935853617532,1.0
5360000,1.3291377,4.7801504,999.0,43.77676000197729,43.77676000197729,1.0
5370000,1.3291364,4.831206,999.0,48.36413340405984,48.36413340405984,1.0
5380000,1.3291339,4.8720465,999.0,47.52435898780823,47.52435898780823,1.0
5390000,1.3291262,4.9105864,999.0,47.79169782996178,47.79169782996178,1.0
5400000,1.3291128,4.8918543,999.0,48.96345919370651,48.96345919370651,1.0
5410000,1.3291081,4.8816514,999.0,50.04008093902043,50.04008093902043,1.0
5420000,1.3290995,4.8184233,999.0,45.55836768448353,45.55836768448353,1.0
5430000,1.329114,4.7346015,999.0,42.862853489138864,42.862853489138864,1.0
5440000,1.3291514,4.889053,999.0,47.551482166562764,47.551482166562764,1.0
5450000,1.3291507,4.808783,999.0,46.06748090187708,46.06748090187708,1.0
5460000,1.3291475,4.6785026,999.0,43.22668459740552,43.22668459740552,1.0
5470000,1.3291323,4.809855,999.0,33.370008741106304,33.370008741106304,1.0
5480000,1.3290921,4.791507,999.0,46.30642098685106,46.30642098685106,1.0
5490000,1.3290792,4.670645,999.0,45.480470570650965,45.480470570650965,1.0
5500000,1.3290284,4.7823014,999.0,44.27037276540484,44.27037276540484,1.0
5510000,1.329009,4.857371,999.0,45.92585773269335,45.92585773269335,1.0
5520000,1.3289393,4.8426194,999.0,49.373444494876,49.373444494876,1.0
5530000,1.3289108,4.753105,999.0,43.15224147694452,43.15224147694452,1.0
5540000,1.3287933,4.7678947,999.0,45.191653656462826,45.191653656462826,1.0
5550000,1.3287823,4.808268,999.0,47.893512205644086,47.893512205644086,1.0
5560000,1.3287071,4.9611826,999.0,49.66019449915205,49.66019449915205,1.0
5570000,1.3287009,4.8740106,999.0,50.89171223342419,50.89171223342419,1.0
5580000,1.3286642,4.6270585,999.0,44.039645715193316,44.039645715193316,1.0
5590000,1.3286575,4.9137535,999.0,44.276712032301084,44.276712032301084,1.0
5600000,1.3286103,4.966311,999.0,52.64755892753601,52.64755892753601,1.0
5610000,1.3286062,4.9152727,999.0,50.685553935441106,50.685553935441106,1.0
5620000,1.3285205,4.6633177,999.0,40.958811038306784,40.958811038306784,1.0
5630000,1.3285195,4.911045,999.0,44.64008949200312,44.64008949200312,1.0
5640000,1.3285064,4.9100423,999.0,49.088344563137404,49.088344563137404,1.0
5650000,1.3285041,4.9132376,999.0,48.474673092365265,48.474673092365265,1.0
5660000,1.3284605,4.9085817,999.0,47.79878438139955,47.79878438139955,1.0
5670000,1.3284605,4.883653,999.0,46.51080926439979,46.51080926439979,1.0
5680000,1.328433,4.8867073,999.0,49.701556767736164,49.701556767736164,1.0
5690000,1.3284327,4.7311215,999.0,44.72024514277776,44.72024514277776,1.0
5700000,1.328429,4.5542755,999.0,37.62971299344843,37.62971299344843,1.0
5710000,1.328429,4.799877,999.0,42.503526074545725,42.503526074545725,1.0
5720000,1.3284056,4.756434,999.0,45.63233256340027,45.63233256340027,1.0
5730000,1.3284051,4.8489356,999.0,47.81478163870898,47.81478163870898,1.0
5740000,1.3283771,4.8629074,999.0,48.4911795428821,48.4911795428821,1.0
5750000,1.3283746,4.83673,999.0,46.54998974005381,46.54998974005381,1.0
5760000,1.3283364,4.962954,999.0,50.735097140073776,50.735097140073776,1.0
5770000,1.3283321,4.8674936,999.0,48.870972343853545,48.870972343853545,1.0
5780000,1.3283188,4.8832884,999.0,49.307261357704796,49.307261357704796,1.0
5790000,1.3283175,4.8189774,999.0,48.636106902902775,48.636106902902775,1.0
5800000,1.328309,4.7843246,999.0,39.19629045895168,39.19629045895168,1.0
5810000,1.3283074,4.93109,999.0,50.62324443459511,50.62324443459511,1.0
5820000,1.3282918,4.79539,999.0,46.869170974601396,46.869170974601396,1.0
5830000,1.3282884,4.7652583,999.0,41.407386779785156,41.407386779785156,1.0
5840000,1.3282743,4.8487697,999.0,49.3320064942042,49.3320064942042,1.0
5850000,1.3282716,4.7022524,999.0,44.66374363140626,44.66374363140626,1.0
5860000,1.3282498,4.850217,999.0,47.42625042370388,47.42625042370388,1.0
5870000,1.328243,4.751851,999.0,44.628410870830216,44.628410870830216,1.0
5880000,1.3282334,4.5861406,999.0,43.00432740558278,43.00432740558278,1.0
5890000,1.3282301,4.805705,999.0,45.88035720586777,45.88035720586777,1.0
5900000,1.3282149,4.8369665,999.0,50.10836948951086,50.10836948951086,1.0
5910000,1.3282101,4.6686935,999.0,45.96213669126684,45.96213669126684,1.0
5920000,1.3281956,4.7704153,999.0,43.78927420931203,43.78927420931203,1.0
5930000,1.3281891,4.732585,999.0,47.66273841758569,47.66273841758569,1.0
5940000,1.3281786,4.8066206,999.0,46.24686103517359,46.24686103517359,1.0
5950000,1.3281735,4.6981673,999.0,44.31978554385049,44.31978554385049,1.0
5960000,1.3281672,4.6013923,999.0,42.961201190948486,42.961201190948486,1.0
5970000,1.3281643,4.798357,999.0,49.48651979186318,49.48651979186318,1.0
5980000,1.3281617,4.755748,999.0,50.55180042130606,50.55180042130606,1.0
5990000,1.32816,4.7779794,999.0,45.80271051327387,45.80271051327387,1.0
6000000,1.3281596,4.6926804,999.0,45.30726904760707,45.30726904760707,1.0
